user_id,call_drtn_mthly,gt0_call_mthly,zero_call_mthly,gb_mthly,msg_mthly,xtr_prft_cll_msg_int,xtr_prft_cll_mthly,xtr_prft_msg_mthly,xtr_prft_int_mthly,user_packege,mnts_ndd_mthly_bll,msg_ndd_mthly_bll,gb_ndd_mthly_bll
1244,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 14]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 60]",surf,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 143.77999999999997]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 37]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 21]"
1245,"[0, 0, 0, 0, 0, 0]","[0, 24, 35, 38, 24, 36]","[0, 4, 8, 3, 4, 8]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]",surf,"[0.0, 173.20999999999998, 319.59999999999997, 342.85, 175.60000000000002, 261.08]","[0, 8, 7, 12, 9, 13]","[0, 8, 7, 9, 13, 8]"
1246,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[17, 77, 83, 77, 69, 49, 89, 84, 14, 0, 0]","[2, 12, 30, 17, 15, 19, 16, 15, 1, 0, 0]","[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 21.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0]",ultimate,"[113.21, 603.2699999999999, 632.07, 675.4, 554.8000000000001, 415.77, 831.6599999999999, 715.2000000000002, 122.39, 0.0, 0.0]","[9, 23, 17, 23, 14, 19, 15, 15, 5, 0, 0]","[6, 21, 33, 21, 22, 16, 18, 19, 5, 0, 0]"
1247,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 34, 62, 64, 64, 69]","[0, 0, 0, 15, 21, 24, 18, 10]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0]",ultimate,"[0.0, 0.0, 0.0, 298.43999999999994, 504.78999999999996, 514.95, 552.44, 544.87]","[0, 0, 0, 81, 104, 112, 114, 120]","[0, 0, 0, 13, 15, 21, 14, 23]"
1248,[0],[10],[2],[0],[0],[0.0],[0.0],[0.0],[0],surf,[93.71000000000001],[10],[2]
1249,"[0, 0, 0, 0, 0, 0, 0]","[70, 75, 94, 62, 73, 37, 0]","[13, 21, 21, 22, 16, 11, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0]",ultimate,"[521.17, 612.7199999999999, 712.76, 462.51, 538.1899999999999, 284.39, 0.0]","[30, 35, 28, 43, 41, 22, 0]","[18, 18, 12, 19, 16, 6, 0]"
1250,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 62, 65]","[0, 0, 0, 0, 0, 0, 18, 12]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0]",ultimate,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 532.3, 587.12]","[0, 0, 0, 0, 0, 0, 59, 67]","[0, 0, 0, 0, 0, 0, 10, 11]"
1251,"[0, 0, 0, 0, 38, 0, 49, 82, 3, 112, 20]","[0, 0, 25, 53, 59, 60, 74, 63, 60, 77, 65]","[0, 0, 3, 10, 11, 18, 14, 20, 14, 10, 12]","[0, 0, 0, 8, 6, 14, 8, 19, 6, 14, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 80.0, 61.14, 140.0, 81.47, 192.46, 60.09, 143.36, 30.6]","[0.0, 0.0, 0.0, 0.0, 1.14, 0.0, 1.47, 2.46, 0.09, 3.36, 0.6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 80, 60, 140, 80, 190, 60, 140, 30]",surf,"[0.0, 0.0, 234.98999999999998, 463.8499999999999, 537.47, 454.33, 548.6399999999999, 581.97, 502.64000000000004, 611.3699999999999, 519.62]","[0, 0, 20, 33, 39, 33, 39, 20, 29, 33, 29]","[0, 0, 14, 23, 21, 29, 23, 34, 21, 29, 18]"
1252,"[0, 0, 0, 0, 0, 0]","[49, 58, 46, 56, 48, 58]","[16, 11, 9, 7, 18, 13]","[0, 0, 1, 0, 3, 0]","[0, 0, 0, 0, 0, 0]","[0.0, 0.0, 10.0, 0.0, 30.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 10, 0, 30, 0]",surf,"[377.81, 430.17999999999995, 335.49, 481.82, 406.39, 397.51]","[24, 36, 24, 34, 33, 30]","[13, 14, 16, 14, 18, 11]"
1253,"[0, 0, 0, 0]","[7, 13, 16, 18]","[0, 2, 6, 2]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0]",ultimate,"[57.51, 107.42, 125.94, 141.44]","[16, 23, 21, 26]","[8, 14, 17, 16]"
1254,"[49, 0, 20, 0]","[66, 55, 55, 54]","[20, 6, 11, 10]","[7, 2, 7, 6]","[62, 64, 56, 40]","[73.33, 21.92, 72.28, 61.2]","[1.47, 0.0, 0.6, 0.0]","[1.8599999999999999, 1.92, 1.68, 1.2]","[70, 20, 70, 60]",surf,"[548.92, 450.82999999999987, 519.52, 473.74]","[112, 114, 106, 90]","[22, 17, 22, 21]"
1255,"[0, 0, 0, 0]","[72, 54, 61, 64]","[14, 20, 19, 15]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0]",ultimate,"[589.4200000000001, 434.77, 462.07, 612.97]","[54, 47, 57, 49]","[11, 10, 11, 8]"
1256,"[0, 0, 119]","[59, 61, 64]","[17, 17, 18]","[0, 0, 6]","[0, 0, 0]","[0.0, 0.0, 63.57]","[0.0, 0.0, 3.57]","[0.0, 0.0, 0.0]","[0, 0, 60]",surf,"[478.65, 484.12, 618.9499999999999]","[25, 18, 34]","[14, 13, 21]"
1257,"[0, 0, 0, 228, 55, 0, 0, 100, 48, 219, 87]","[0, 0, 14, 78, 63, 64, 66, 64, 68, 87, 65]","[0, 0, 1, 19, 14, 17, 13, 6, 15, 16, 16]","[0, 0, 0, 2, 0, 0, 0, 0, 1, 5, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 26.84, 1.65, 0.0, 0.0, 3.0, 11.44, 56.57, 2.61]","[0.0, 0.0, 0.0, 6.84, 1.65, 0.0, 0.0, 3.0, 1.44, 6.569999999999999, 2.61]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 20, 0, 0, 0, 0, 10, 50, 0]",surf,"[0.0, 0.0, 94.78999999999999, 728.1300000000002, 554.72, 492.49, 487.69, 599.94, 547.7, 718.6800000000001, 586.47]","[0, 0, 3, 30, 37, 35, 32, 36, 26, 31, 35]","[0, 0, 3, 17, 15, 13, 14, 6, 16, 20, 15]"
1258,"[0, 0, 0, 0, 0]","[5, 6, 7, 9, 3]","[3, 1, 2, 2, 2]","[4, 8, 5, 6, 6]","[0, 0, 8, 0, 2]","[40.0, 80.0, 50.24, 60.0, 60.06]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.24, 0.0, 0.06]","[40, 80, 50, 60, 60]",surf,"[45.07, 29.14, 52.57999999999999, 91.28, 19.86]","[49, 42, 58, 49, 52]","[19, 23, 20, 21, 21]"
1259,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[15, 17, 17, 17, 15, 29, 12, 9, 18]","[4, 1, 5, 3, 4, 4, 1, 1, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",surf,"[177.4, 137.57, 164.01, 113.75, 150.69, 267.11, 82.84, 70.18, 161.32000000000002]","[29, 32, 33, 20, 23, 36, 34, 42, 31]","[3, 4, 4, 2, 3, 3, 3, 3, 2]"
1260,,,,,,,,,,,,,
1261,"[0, 0, 55, 0, 0, 31, 94, 84, 0, 91]","[37, 48, 57, 43, 54, 64, 67, 66, 59, 65]","[14, 18, 11, 10, 14, 12, 16, 15, 13, 13]","[5, 3, 9, 1, 7, 5, 2, 4, 0, 1]","[0, 0, 0, 10, 0, 11, 0, 4, 6, 0]","[50.0, 30.0, 91.65, 10.3, 70.0, 51.26, 22.82, 42.64, 0.18, 12.73]","[0.0, 0.0, 1.65, 0.0, 0.0, 0.9299999999999999, 2.82, 2.52, 0.0, 2.73]","[0.0, 0.0, 0.0, 0.3, 0.0, 0.32999999999999996, 0.0, 0.12, 0.18, 0.0]","[50, 30, 90, 10, 70, 50, 20, 40, 0, 10]",surf,"[288.82, 390.73, 554.8899999999999, 310.94, 460.15, 530.98, 593.2300000000001, 583.37, 459.62, 590.43]","[49, 41, 44, 60, 37, 61, 41, 54, 56, 48]","[20, 18, 24, 16, 22, 20, 17, 19, 15, 16]"
1262,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",surf,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1263,"[0, 138, 51, 117, 0, 83, 0, 77, 0]","[54, 74, 63, 67, 58, 63, 58, 63, 54]","[11, 16, 13, 7, 9, 22, 9, 11, 17]","[0, 0, 0, 2, 3, 2, 6, 0, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 4.14, 1.53, 23.509999999999998, 30.0, 22.49, 60.0, 2.31, 40.0]","[0.0, 4.14, 1.53, 3.51, 0.0, 2.4899999999999998, 0.0, 2.31, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 20, 30, 20, 60, 0, 40]",surf,"[404.13, 637.6499999999999, 550.3000000000001, 616.86, 485.18999999999994, 582.32, 481.05, 576.84, 431.26]","[1, 2, 5, 6, 4, 4, 3, 3, 1]","[14, 11, 15, 17, 18, 17, 21, 14, 19]"
1264,"[0, 0, 0, 0, 0, 0, 0]","[37, 47, 39, 35, 47, 37, 48]","[7, 12, 6, 10, 10, 11, 12]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0]",ultimate,"[332.22, 414.81000000000006, 281.53, 285.65, 394.8299999999999, 299.59999999999997, 372.17]","[64, 63, 54, 54, 58, 76, 58]","[17, 15, 14, 13, 15, 22, 17]"
1265,[0],[29],[6],[6],[0],[60.0],[0.0],[0.0],[60],surf,[240.54],[0],[21]
1266,,,,,,,,,,,,,
1267,"[0, 0, 0, 0, 0, 0, 0, 0, 131]","[0, 0, 0, 0, 0, 0, 0, 0, 76]","[0, 0, 0, 0, 0, 0, 0, 0, 17]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 9]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.199999999999999]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.9299999999999997]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.27]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",surf,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 630.42]","[0, 0, 0, 0, 0, 0, 0, 0, 59]","[0, 0, 0, 0, 0, 0, 0, 0, 13]"
1268,"[0, 0, 0, 124, 0, 0, 23, 0, 0, 70, 30]","[0, 0, 60, 70, 55, 62, 54, 51, 61, 59, 64]","[0, 0, 18, 11, 15, 10, 13, 5, 14, 18, 16]","[0, 0, 17, 13, 24, 19, 19, 15, 13, 19, 14]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 170.0, 133.72, 240.0, 190.0, 190.69, 150.0, 130.0, 192.1, 140.9]","[0.0, 0.0, 0.0, 3.7199999999999998, 0.0, 0.0, 0.69, 0.0, 0.0, 2.1, 0.8999999999999999]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 170, 130, 240, 190, 190, 150, 130, 190, 140]",surf,"[0.0, 0.0, 489.76, 623.6800000000001, 468.9100000000001, 435.37999999999994, 522.99, 418.81999999999994, 416.67999999999995, 569.8500000000001, 529.6200000000001]","[0, 0, 23, 26, 42, 30, 35, 34, 46, 30, 17]","[0, 0, 32, 28, 39, 34, 34, 30, 28, 34, 29]"
1269,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0, 0, 0]",ultimate,"[0.0, 0.0, 0.0]","[0, 0, 0]","[0, 0, 0]"
1270,"[0, 0, 0]","[50, 43, 41]","[18, 9, 11]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0, 0, 0]",ultimate,"[442.03999999999996, 355.9, 287.89000000000004]","[23, 30, 30]","[21, 20, 17]"
1271,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 39]","[0, 0, 0, 0, 0, 18]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 9]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.27]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.27]","[0, 0, 0, 0, 0, 0]",surf,"[0.0, 0.0, 0.0, 0.0, 0.0, 343.0899999999999]","[0, 0, 0, 0, 0, 59]","[0, 0, 0, 0, 0, 13]"
1272,"[0, 0, 0, 0]","[0, 0, 0, 9]","[0, 0, 0, 4]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0]",surf,"[0.0, 0.0, 0.0, 73.95]","[0, 0, 0, 8]","[0, 0, 0, 7]"
1273,"[0, 0]","[42, 40]","[17, 5]","[0, 0]","[0, 0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0, 0]",ultimate,"[353.21000000000004, 336.2]","[75, 45]","[14, 18]"
1274,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]",ultimate,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
1275,[0],[0],[0],[0],[0],[0.0],[0.0],[0.0],[0],ultimate,[0.0],[0],[0]
1276,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 2, 32, 53, 40]","[0, 0, 0, 0, 0, 0, 0, 6, 11, 7]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0, 0.0, 10.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 20, 0, 10]",surf,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.02, 280.12, 481.31, 309.44000000000005]","[0, 0, 0, 0, 0, 0, 1, 21, 14, 25]","[0, 0, 0, 0, 0, 0, 2, 17, 12, 16]"
1277,"[0, 0, 0, 215, 157, 220, 106, 276, 173, 226]","[0, 0, 35, 79, 76, 84, 74, 94, 89, 81]","[0, 0, 1, 20, 26, 30, 23, 10, 18, 14]","[0, 0, 0, 9, 6, 8, 12, 2, 5, 10]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 96.45, 64.71, 86.6, 123.18, 28.28, 55.19, 106.78]","[0.0, 0.0, 0.0, 6.45, 4.71, 6.6, 3.1799999999999997, 8.28, 5.1899999999999995, 6.779999999999999]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 90, 60, 80, 120, 20, 50, 100]",surf,"[0.0, 0.0, 310.65000000000003, 714.1700000000002, 656.41, 719.3599999999999, 605.57, 775.72, 672.55, 725.3500000000001]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 10, 24, 21, 23, 27, 17, 20, 25]"
1278,[0],[40],[15],[0],[0],[0.0],[0.0],[0.0],[0],surf,[287.25],[32],[15]
1279,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 52, 47]","[0, 0, 0, 0, 0, 0, 0, 0, 11, 12]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ultimate,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 508.61, 447.43999999999994]","[0, 0, 0, 0, 0, 0, 0, 0, 26, 18]","[0, 0, 0, 0, 0, 0, 0, 0, 14, 15]"
1280,"[0, 0, 0, 0, 0, 46]","[39, 48, 50, 54, 57, 60]","[17, 9, 22, 14, 13, 12]","[2, 0, 1, 3, 0, 1]","[0, 9, 0, 0, 5, 2]","[20.0, 0.27, 10.0, 30.0, 0.15, 11.44]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.38]","[0.0, 0.27, 0.0, 0.0, 0.15, 0.06]","[20, 0, 10, 30, 0, 10]",surf,"[384.2, 382.21, 439.29999999999995, 455.74, 475.38, 545.39]","[35, 59, 41, 49, 55, 52]","[17, 12, 16, 18, 13, 16]"
1281,"[0, 195, 25, 41, 198]","[61, 82, 62, 63, 71]","[14, 18, 13, 13, 12]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0.0, 5.85, 0.75, 1.23, 5.9399999999999995]","[0.0, 5.85, 0.75, 1.23, 5.9399999999999995]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0]",surf,"[469.87, 694.8900000000001, 524.9999999999999, 540.3900000000001, 697.9599999999999]","[43, 50, 43, 50, 31]","[8, 11, 9, 9, 7]"
1282,[0],[46],[18],[0],[0],[0.0],[0.0],[0.0],[0],ultimate,[410.02],[0],[17]
1283,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 59]","[0, 0, 0, 0, 0, 16]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]",ultimate,"[0.0, 0.0, 0.0, 0.0, 0.0, 511.75999999999993]","[0, 0, 0, 0, 0, 60]","[0, 0, 0, 0, 0, 20]"
1284,"[215, 196, 161]","[83, 88, 77]","[21, 26, 15]","[16, 10, 10]","[0, 0, 0]","[166.45, 105.88, 104.83]","[6.45, 5.88, 4.83]","[0.0, 0.0, 0.0]","[160, 100, 100]",surf,"[714.8599999999999, 695.6899999999999, 660.2300000000001]","[0, 0, 0]","[31, 25, 25]"
1285,"[0, 0, 0, 0]","[49, 48, 43, 46]","[10, 14, 8, 11]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0]",surf,"[341.40000000000003, 398.28, 332.04, 329.57]","[25, 25, 28, 25]","[5, 3, 5, 3]"
1286,,,,,,,,,,,,,
1287,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 12, 45]","[0, 0, 0, 0, 0, 0, 0, 6, 13]","[0, 0, 0, 0, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 64]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.92]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.92]","[0, 0, 0, 0, 0, 0, 0, 0, 30]",surf,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 86.61, 370.66]","[0, 0, 0, 0, 0, 0, 0, 32, 114]","[0, 0, 0, 0, 0, 0, 0, 5, 18]"
1288,"[0, 0, 0, 0, 0]","[0, 0, 13, 40, 27]","[0, 0, 5, 10, 15]","[0, 0, 0, 4, 0]","[0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 40.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 40, 0]",surf,"[0.0, 0.0, 114.42000000000002, 318.5, 233.32000000000002]","[0, 0, 0, 0, 0]","[0, 0, 5, 19, 9]"
1289,[0],[75],[25],[0],[0],[0.0],[0.0],[0.0],[0],ultimate,[579.7300000000001],[52],[20]
1290,"[0, 0, 0]","[0, 0, 23]","[0, 0, 3]","[0, 0, 0]","[0, 0, 19]","[0.0, 0.0, 0.57]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.57]","[0, 0, 0]",surf,"[0.0, 0.0, 145.29]","[0, 0, 69]","[0, 0, 14]"
1291,"[0, 0, 0, 23, 139, 77, 0, 120, 117, 2, 77]","[0, 0, 5, 58, 66, 60, 51, 74, 65, 61, 67]","[0, 0, 3, 17, 17, 11, 13, 14, 18, 22, 18]","[0, 0, 0, 0, 1, 3, 8, 1, 3, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.69, 14.17, 32.31, 80.0, 13.6, 33.51, 10.06, 2.31]","[0.0, 0.0, 0.0, 0.69, 4.17, 2.31, 0.0, 3.5999999999999996, 3.51, 0.06, 2.31]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 10, 30, 80, 10, 30, 10, 0]",surf,"[0.0, 0.0, 44.89, 522.5, 638.6599999999999, 576.6000000000001, 467.13000000000005, 619.7399999999999, 616.3399999999999, 501.65999999999997, 576.18]","[0, 0, 1, 10, 6, 10, 11, 7, 9, 18, 14]","[0, 0, 4, 14, 16, 18, 23, 16, 18, 16, 12]"
